State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/01/2015,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/01/2015,1700,1900,1800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/01/2015,1700,1900,1850,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/02/2015,1700,1900,1800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,09/02/2015,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,Large,10/02/2015,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,19/02/2015,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/02/2015,1500,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,24/02/2015,1500,1800,1650,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/03/2015,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,13/03/2015,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,19/03/2015,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/03/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/03/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/04/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/04/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,09/04/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/04/2015,1000,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,25/04/2015,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/04/2015,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/05/2015,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,07/05/2015,1300,1450,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,11/05/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,13/05/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,14/05/2015,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/05/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/05/2015,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,26/05/2015,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/05/2015,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/06/2015,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,22/06/2015,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,25/06/2015,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,01/07/2015,1400,1500,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/07/2015,1400,1500,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/07/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,07/07/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/07/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,15/07/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,25/07/2015,1100,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,31/07/2015,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/08/2015,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/08/2015,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,19/08/2015,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/08/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,29/08/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,07/09/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,14/09/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/09/2015,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,26/09/2015,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,29/09/2015,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/10/2015,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/10/2015,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,07/10/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,09/10/2015,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,16/10/2015,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,19/10/2015,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,31/10/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/11/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/11/2015,1000,1650,1325,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,09/11/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/11/2015,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,25/11/2015,100,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/12/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/12/2015,800,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/12/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/12/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/12/2015,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/03/2015,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/06/2015,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,01/01/2015,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/01/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/01/2015,1200,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/01/2015,1400,1500,1450,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,14/01/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,Medium,28/01/2015,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/02/2015,900,1300,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/02/2015,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,Large,10/02/2015,700,1400,1050,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/02/2015,700,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/02/2015,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/03/2015,700,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/03/2015,600,1400,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/03/2015,600,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/03/2015,600,1200,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,01/04/2015,500,1300,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/04/2015,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/04/2015,900,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,14/05/2015,600,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,15/05/2015,600,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/05/2015,600,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/05/2015,600,1300,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/05/2015,500,1250,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/06/2015,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,23/06/2015,800,1150,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/06/2015,800,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/06/2015,800,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/06/2015,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/07/2015,800,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/07/2015,800,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/07/2015,700,1100,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,28/07/2015,700,1000,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/08/2015,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,10/08/2015,700,1000,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/08/2015,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/08/2015,800,1000,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/09/2015,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/09/2015,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/09/2015,600,900,750,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/09/2015,600,800,700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,05/10/2015,600,800,700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,07/10/2015,600,800,700,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,13/10/2015,500,800,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/10/2015,500,800,650,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,31/10/2015,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,09/11/2015,800,1300,1050,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/11/2015,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/12/2015,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/12/2015,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/01/2016,1000,1800,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,12/02/2016,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,17/02/2016,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/02/2016,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,22/02/2016,1200,1600,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/03/2016,1300,1700,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,11/03/2016,1200,1800,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,14/03/2016,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,31/03/2016,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/04/2016,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,04/04/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,29/04/2016,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/04/2016,1600,2000,1800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/05/2016,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,13/05/2016,1600,2200,1900,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,17/05/2016,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/05/2016,1600,2300,1950,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/05/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/06/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,13/06/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,15/06/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/06/2016,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/06/2016,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/07/2016,1800,2300,2050,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,14/07/2016,1800,2300,2050,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,15/07/2016,1800,2300,2050,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/07/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/07/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,29/07/2016,1800,2400,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/08/2016,1800,2500,2150,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/08/2016,1800,2500,2150,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,11/08/2016,1800,2600,2200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,16/08/2016,1800,2100,1950,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/08/2016,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/08/2016,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/08/2016,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/08/2016,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/08/2016,1800,2100,1950,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,20/09/2016,1600,1900,1750,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,21/09/2016,1600,1900,1750,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,22/09/2016,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,24/09/2016,1600,1800,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,24/10/2016,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/11/2016,1800,2000,1900,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,08/11/2016,1800,2200,2000,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/11/2016,1400,2000,1700,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,15/11/2016,1500,2000,1750,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,19/11/2016,1500,2200,1800,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,21/11/2016,1600,2400,2000,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/11/2016,1500,2000,1750,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,12/12/2016,1600,2600,2100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,21/12/2016,1700,2100,1900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,15/06/2016,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/06/2016,1300,1700,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/06/2016,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/07/2016,1300,1400,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/07/2016,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,08/07/2016,1300,1600,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/07/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,22/07/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/07/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,29/07/2016,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/08/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/08/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,20/08/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/08/2016,1400,1900,1650,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/08/2016,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,01/09/2016,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/09/2016,1300,1900,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,08/09/2016,1300,2000,1650,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/09/2016,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/09/2016,1000,1700,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/09/2016,1100,1600,1350,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,26/09/2016,1100,1700,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,27/09/2016,1100,1700,1400,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/10/2016,1000,1500,1250,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/10/2016,800,1500,1150,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,19/10/2016,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/10/2016,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/10/2016,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/10/2016,1000,1600,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,05/11/2016,1200,1900,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/11/2016,1200,1900,1550,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,08/11/2016,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,01/12/2016,1100,1550,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/12/2016,1000,1550,1300,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,12/12/2016,1100,1550,1325,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/12/2016,1700,2600,2150,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/12/2016,1000,1400,1200,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,24/12/2016,800,1550,1175,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,28/12/2016,600,900,750,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,30/12/2016,600,1100,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/01/2016,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/01/2016,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,16/01/2016,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,19/01/2016,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,08/02/2016,600,1200,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,12/02/2016,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/02/2016,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,22/02/2016,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/02/2016,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/02/2016,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,03/03/2016,900,1300,1100,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,04/03/2016,700,1300,1000,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,09/03/2016,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,11/03/2016,700,1200,950,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,14/03/2016,700,1100,900,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,24/03/2016,600,1100,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/03/2016,600,1100,850,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,27/04/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,29/04/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,30/04/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,02/05/2016,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,18/05/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,20/05/2016,1400,1750,1575,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,21/05/2016,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,25/05/2016,1300,1700,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,26/05/2016,1300,1700,1500,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,09/06/2016,1200,1400,1300,24
Karnataka,Bangalore,Bangalore,Potato,Potato,FAQ,17/06/2016,1300,1800,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,02/01/2017,1400,1800,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/01/2017,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,12/01/2017,1300,1500,1400,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,01/02/2017,1100,1500,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/02/2017,1000,1200,1100,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/02/2017,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,15/02/2017,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,17/02/2017,1100,1300,1200,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,01/03/2017,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/03/2017,1100,1200,1150,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,13/03/2017,1000,1300,1150,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,16/03/2017,1200,1450,1300,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,18/03/2017,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,21/03/2017,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,22/03/2017,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,24/03/2017,1200,1300,1250,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/03/2017,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,28/03/2017,1200,1500,1350,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,10/04/2017,1400,1750,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,03/05/2017,1200,1900,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,23/05/2017,1200,1700,1450,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,06/06/2017,850,1200,1025,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,16/06/2017,1500,1700,1600,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,27/06/2017,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,29/06/2017,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,30/06/2017,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/07/2017,1400,1700,1550,24
Karnataka,Bangalore,Bangalore,Potato,Chips,FAQ,05/08/2017,1400,1600,1500,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,03/01/2017,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/01/2017,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/01/2017,600,1100,850,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,17/01/2017,600,1200,900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/02/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,18/02/2017,800,1100,950,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/02/2017,800,950,900,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,06/03/2017,600,1000,800,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,13/03/2017,450,1000,750,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,14/03/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/03/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,27/03/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/03/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,04/04/2017,900,1300,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,07/04/2017,800,1400,1100,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,21/04/2017,900,1200,1050,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/05/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,25/05/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,27/05/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,31/05/2017,800,1200,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,09/06/2017,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,16/06/2017,900,1100,1000,24
Karnataka,Bangalore,Bangalore,Potato,Local,FAQ,23/06/2017,800,1000,900,24
